Date,Speed,Direction
12/6/18 20:56,4.01,199.4
12/6/18 21:56,1,81.4
12/6/18 22:56,1,81.4
12/6/18 23:56,1,143.2
12/7/18 0:56,1,286.4
12/7/18 1:56,0.67,351
12/7/18 2:56,0.33,248.5
12/7/18 3:56,0.33,289.2
12/7/18 4:56,0.33,247.1
12/7/18 5:56,0.33,313.1
12/7/18 6:56,0.33,273.8
12/7/18 7:56,0.33,205
12/7/18 8:56,0.33,84.2
12/7/18 9:56,0.67,140.4
12/7/18 10:56,1,157.2
12/7/18 11:56,2,148.8
12/7/18 12:56,4.01,151.6
12/7/18 13:56,5.34,207.8
12/7/18 14:56,5.68,221.8
12/7/18 15:56,6.35,213.4
12/7/18 16:56,7.68,192.3
12/7/18 17:56,7.01,185.3
12/7/18 18:56,6.68,186.7
12/7/18 19:56,4.68,185.3
12/7/18 20:56,2,148.8
12/7/18 21:56,1.34,109.5
12/7/18 22:56,0.67,332.7
12/7/18 23:56,1,102.5
12/8/18 0:56,0.33,18.3
12/8/18 1:56,0.33,133.4
12/8/18 2:56,0.33,120.7
12/8/18 3:56,0.33,14
12/8/18 4:56,0.33,300.4
12/8/18 5:56,0.33,9.8
12/8/18 6:56,0,30.9
12/8/18 7:56,0.33,165.7
12/8/18 8:56,0.67,119.3
12/8/18 9:56,0.67,140.4
12/8/18 10:56,0.67,168.5
12/8/18 11:56,2,144.6
12/8/18 12:56,3.34,139
12/8/18 13:56,5.68,205
12/8/18 14:56,5.34,220.4
12/8/18 15:56,7.01,207.8
12/8/18 16:56,7.35,183.9
12/8/18 17:56,7.68,186.7
12/8/18 18:56,7.35,190.9
12/8/18 19:56,4.68,190.9
12/8/18 20:56,2.34,210.6
12/8/18 21:56,2.67,223.2
12/8/18 22:56,0.67,73
12/8/18 23:56,0.33,35.1
12/9/18 0:56,1,213.4
12/9/18 1:56,0.67,134.8
12/9/18 2:56,0.33,190.9
12/9/18 3:56,0.33,178.3
12/9/18 4:56,0.33,212
12/9/18 5:56,0.67,4.2
12/9/18 6:56,0.33,286.4
12/9/18 7:56,0.33,188.1
12/9/18 8:56,0.33,213.4
12/9/18 9:56,0.33,130.6
12/9/18 10:56,1,140.4
12/9/18 11:56,2,146
12/9/18 12:56,5.68,210.6
12/9/18 13:56,8.02,192.3
12/9/18 14:56,8.35,189.5
12/9/18 15:56,7.68,186.7
12/9/18 16:56,7.35,171.3
12/9/18 17:56,6.35,161.5
12/9/18 18:56,6.01,140.4
12/9/18 19:56,4.01,136.2
12/9/18 20:56,3.01,122.1
12/9/18 21:56,1,35.1
12/9/18 22:56,0.67,12.6
12/9/18 23:56,0.67,151.6
12/10/18 0:56,0.33,80
12/10/18 1:56,0.33,113.7
12/10/18 2:56,0.67,103.9
12/10/18 3:56,0.33,21.1
12/10/18 4:56,0.33,150.2
12/10/18 5:56,0.67,353.8
12/10/18 6:56,0,75.8
12/10/18 7:56,0.33,154.4
12/10/18 8:56,0.33,174.1
12/10/18 9:56,0.67,129.2
12/10/18 10:56,0.67,147.4
12/10/18 11:56,1.34,160
12/10/18 12:56,2.34,165.7
12/10/18 13:56,3.01,169.9
12/10/18 14:56,6.68,190.9
12/10/18 15:56,6.68,185.3
12/10/18 16:56,6.68,148.8
12/10/18 17:56,7.01,139
12/10/18 18:56,7.35,134.8
12/10/18 19:56,6.35,137.6
12/10/18 20:56,3.01,133.4
12/10/18 21:56,1.67,151.6
12/10/18 22:56,0.67,313.1
12/10/18 23:56,1,282.2
12/11/18 0:56,1,286.4
12/11/18 1:56,0.67,28.1
12/11/18 2:56,0.67,2.8
12/11/18 3:56,0.67,137.6
12/11/18 4:56,0.67,220.4
12/11/18 5:56,0.33,161.5
12/11/18 6:56,0.33,233.1
12/11/18 7:56,0.67,234.5
12/11/18 8:56,0.33,117.9
12/11/18 9:56,0.33,155.8
12/11/18 10:56,0.67,167.1
12/11/18 11:56,1.34,158.6
12/11/18 12:56,2,189.5
12/11/18 13:56,2.67,205
12/11/18 14:56,4.34,203.6
12/11/18 15:56,6.68,205
12/11/18 16:56,6.01,179.7
12/11/18 17:56,6.35,144.6
12/11/18 18:56,6.68,136.2
12/11/18 19:56,4.68,129.2
12/11/18 20:56,1.67,213.4
12/11/18 21:56,0.67,283.6
12/11/18 22:56,0.67,78.6
12/11/18 23:56,1,339.7
12/12/18 0:56,0.67,120.7
12/12/18 1:56,0.33,272.4
12/12/18 2:56,0.67,251.3
12/12/18 3:56,0.33,279.4
12/12/18 4:56,0.33,143.2
12/12/18 5:56,0.33,325.7
12/12/18 6:56,0.33,355.2
12/12/18 7:56,0.67,283.6
12/12/18 8:56,0.33,263.9
12/12/18 9:56,1,101.1
12/12/18 10:56,1,171.3
12/12/18 11:56,1,175.5
12/12/18 12:56,1.67,181.1
12/12/18 13:56,2.34,186.7
12/12/18 14:56,4.34,205
12/12/18 15:56,6.01,186.7
12/12/18 16:56,7.68,192.3
12/12/18 17:56,8.02,144.6
12/12/18 18:56,7.68,141.8
12/12/18 19:56,6.01,143.2
12/12/18 20:56,3.01,129.2
12/12/18 21:56,0.67,40.7
12/12/18 22:56,1,60.4
12/12/18 23:56,0.67,105.3
12/13/18 0:56,0.67,19.7
12/13/18 1:56,0.67,162.9
12/13/18 2:56,0.33,153
12/13/18 3:56,0.33,189.5
12/13/18 4:56,0.33,50.5
12/13/18 5:56,0.33,263.9
12/13/18 6:56,0.33,355.2
12/13/18 7:56,0,16.8
12/13/18 8:56,0.67,102.5
12/13/18 9:56,1.34,153
12/13/18 10:56,0.67,169.9
12/13/18 11:56,1,141.8
12/13/18 12:56,2.34,137.6
12/13/18 13:56,5.68,161.5
12/13/18 14:56,8.35,190.9
12/13/18 15:56,8.02,189.5
12/13/18 16:56,7.01,189.5
12/13/18 17:56,7.01,175.5
12/13/18 18:56,6.01,168.5
12/13/18 19:56,6.01,146
12/13/18 20:56,2,175.5
12/13/18 21:56,1.34,176.9
12/13/18 22:56,1,94.1
12/13/18 23:56,0.67,352.4
12/14/18 0:56,0.67,336.9
12/14/18 1:56,0.67,172.7
12/14/18 2:56,0.67,325.7
12/14/18 3:56,0.33,109.5
12/14/18 4:56,0.33,338.3
12/14/18 5:56,0.33,268.1
12/14/18 6:56,0.67,162.9
12/14/18 7:56,0,193.7
12/14/18 8:56,0.67,127.8
12/14/18 9:56,0.67,130.6
12/14/18 10:56,1.34,137.6
12/14/18 11:56,2.34,139
12/14/18 12:56,6.01,182.5
12/14/18 13:56,7.68,186.7
12/14/18 14:56,8.02,198
12/14/18 15:56,7.68,189.5
12/14/18 16:56,7.35,188.1
12/14/18 17:56,6.35,176.9
12/14/18 18:56,5.68,150.2
12/14/18 19:56,5.01,129.2
12/14/18 20:56,3.01,116.5
12/14/18 21:56,1,49.1
12/14/18 22:56,0.33,349.6
12/14/18 23:56,1,226
12/15/18 0:56,1,33.7
12/15/18 1:56,1,144.6
12/15/18 2:56,0.67,44.9
12/15/18 3:56,0.33,40.7
12/15/18 4:56,0.33,293.4
12/15/18 5:56,0,301.8
12/15/18 6:56,0.67,18.3
12/15/18 7:56,0.67,82.8
12/15/18 8:56,2,96.9
12/15/18 9:56,1.34,143.2
12/15/18 10:56,0.67,143.2
12/15/18 11:56,1.34,160
12/15/18 12:56,1.67,84.2
12/15/18 13:56,3.34,214.8
12/15/18 14:56,7.01,209.2
12/15/18 15:56,7.35,193.7
12/15/18 16:56,7.68,209.2
12/15/18 17:56,7.35,205
12/15/18 18:56,5.34,133.4
12/15/18 19:56,5.01,127.8
12/15/18 20:56,2,117.9
12/15/18 21:56,1,355.2
12/15/18 22:56,0.33,355.2
12/15/18 23:56,0.67,304.7
12/16/18 0:56,0.67,140.4
12/16/18 1:56,0.33,26.7
12/16/18 2:56,0.33,1.4
12/16/18 3:56,0.67,89.9
12/16/18 4:56,0.33,59
12/16/18 5:56,0.33,47.7
12/16/18 6:56,0.33,328.5
12/16/18 7:56,0.33,176.9
12/16/18 8:56,0.33,181.1
12/16/18 9:56,1,130.6
12/16/18 10:56,1,176.9
12/16/18 11:56,0.67,200.8
12/16/18 12:56,2,213.4
12/16/18 13:56,2.34,161.5
12/16/18 14:56,3.34,133.4
12/16/18 15:56,5.68,141.8
12/16/18 16:56,6.35,147.4
12/16/18 17:56,7.68,140.4
12/16/18 18:56,7.35,136.2
12/16/18 19:56,4.34,147.4
12/16/18 20:56,2.67,182.5
12/16/18 21:56,1.34,198
12/16/18 22:56,1.34,11.2
12/16/18 23:56,1.67,338.3
12/17/18 0:56,2.67,21.1
12/17/18 1:56,1,87
12/17/18 2:56,0.67,112.3
12/17/18 3:56,0.67,67.4
12/17/18 4:56,0.33,188.1
12/17/18 5:56,0.33,328.5
12/17/18 6:56,0.33,12.6
12/17/18 7:56,0.33,124.9
12/17/18 8:56,0.33,129.2
12/17/18 9:56,0.67,192.3
12/17/18 10:56,0.67,198
12/17/18 11:56,2,190.9
12/17/18 12:56,2.34,154.4
12/17/18 13:56,3.01,155.8
12/17/18 14:56,5.34,139
12/17/18 15:56,7.01,144.6
12/17/18 16:56,7.35,146
12/17/18 17:56,8.68,134.8
12/17/18 18:56,7.68,137.6
12/17/18 19:56,6.35,139
12/17/18 20:56,3.34,161.5
12/17/18 21:56,2.34,226
12/17/18 22:56,2,234.5
12/17/18 23:56,1,189.5
12/18/18 0:56,1,87
12/18/18 1:56,1,28.1
12/18/18 2:56,0.67,106.7
12/18/18 3:56,0.67,353.8
12/18/18 4:56,0.33,96.9
12/18/18 5:56,0,168.5
12/18/18 6:56,0.33,292
12/18/18 7:56,1,1.4
12/18/18 8:56,1.67,146
12/18/18 9:56,1,165.7
12/18/18 10:56,1.34,169.9
12/18/18 11:56,1.67,182.5
12/18/18 12:56,2,178.3
12/18/18 13:56,6.68,181.1
12/18/18 14:56,6.35,202.2
12/18/18 15:56,8.02,188.1
12/18/18 16:56,8.02,185.3
12/18/18 17:56,7.35,183.9
12/18/18 18:56,7.01,151.6
12/18/18 19:56,6.35,147.4
12/18/18 20:56,4.34,127.8
12/18/18 21:56,1,136.2
12/18/18 22:56,0.67,315.9
12/18/18 23:56,0.33,54.8
12/19/18 0:56,0.67,179.7
12/19/18 1:56,0.33,192.3
12/19/18 2:56,0.67,108.1
12/19/18 3:56,0.67,49.1
12/19/18 4:56,0.67,280.8
12/19/18 5:56,0.33,304.7
12/19/18 6:56,0,271
12/19/18 7:56,0,268.1
12/19/18 8:56,0.67,139
12/19/18 9:56,0.33,148.8
12/19/18 10:56,1,148.8
12/19/18 11:56,2,134.8
12/19/18 12:56,4.01,179.7
12/19/18 13:56,4.34,216.2
12/19/18 14:56,5.01,207.8
12/19/18 15:56,5.68,174.1
12/19/18 16:56,7.35,183.9
12/19/18 17:56,6.68,141.8
12/19/18 18:56,7.01,137.6
12/19/18 19:56,6.01,134.8
12/19/18 20:56,3.01,137.6
12/19/18 21:56,1,238.7
12/19/18 22:56,0.67,106.7
12/19/18 23:56,0.33,60.4
12/20/18 0:56,0.67,205
12/20/18 1:56,0.67,47.7
12/20/18 2:56,1,74.4
12/20/18 3:56,0.33,68.8
12/20/18 4:56,0.67,324.3
12/20/18 5:56,0.33,29.5
12/20/18 6:56,1,132
12/20/18 7:56,0.67,318.7
12/20/18 8:56,0.67,160
12/20/18 9:56,1,157.2
12/20/18 10:56,1,158.6
12/20/18 11:56,2,176.9
12/20/18 12:56,2.34,176.9
12/20/18 13:56,3.01,161.5
12/20/18 14:56,5.01,154.4
12/20/18 15:56,5.68,144.6
12/20/18 16:56,6.01,146
12/20/18 17:56,6.01,144.6
12/20/18 18:56,6.35,146
12/20/18 19:56,5.68,154.4
12/20/18 20:56,3.01,174.1
12/20/18 21:56,0.67,162.9
12/20/18 22:56,1,71.6
12/20/18 23:56,0.67,84.2
12/21/18 0:56,0.67,60.4
12/21/18 1:56,0.67,146
12/21/18 2:56,0.33,349.6
12/21/18 3:56,0.33,300.4
12/21/18 4:56,0.33,287.8
12/21/18 5:56,0.67,78.6
12/21/18 6:56,0.67,26.7
12/21/18 7:56,0.33,94.1
12/21/18 8:56,0.33,123.5
12/21/18 9:56,0.67,140.4
12/21/18 10:56,1,158.6
12/21/18 11:56,2.34,171.3
12/21/18 12:56,2.67,185.3
12/21/18 13:56,2.67,195.1
12/21/18 14:56,6.35,203.6
12/21/18 15:56,7.01,186.7
12/21/18 16:56,7.01,175.5
12/21/18 17:56,7.01,185.3
12/21/18 18:56,6.01,155.8
12/21/18 19:56,4.34,161.5
12/21/18 20:56,2.34,161.5
12/21/18 21:56,0.33,251.3
12/21/18 22:56,1,12.6
12/21/18 23:56,1,126.4
12/22/18 0:56,1.34,82.8
12/22/18 1:56,2,105.3
12/22/18 2:56,1,207.8
12/22/18 3:56,0.33,127.8
12/22/18 4:56,0.67,12.6
12/22/18 5:56,1,329.9
12/22/18 6:56,0.67,199.4
12/22/18 7:56,0.33,120.7
12/22/18 8:56,0.33,22.5
12/22/18 9:56,0.67,183.9
12/22/18 10:56,1.34,154.4
12/22/18 11:56,2.34,181.1
12/22/18 12:56,2.34,181.1
12/22/18 13:56,2.67,209.2
12/22/18 14:56,3.01,157.2
12/22/18 15:56,6.35,200.8
12/22/18 16:56,6.68,181.1
12/22/18 17:56,7.01,162.9
12/22/18 18:56,6.01,155.8
12/22/18 19:56,5.01,151.6
12/22/18 20:56,3.67,137.6
12/22/18 21:56,0.67,116.5
12/22/18 22:56,1,29.5
12/22/18 23:56,1,200.8
12/23/18 0:56,0.67,61.8
12/23/18 1:56,0.33,129.2
12/23/18 2:56,0.33,183.9
12/23/18 3:56,0.33,185.3
12/23/18 4:56,0.33,307.5
12/23/18 5:56,0.33,67.4
12/23/18 6:56,0,310.3
12/23/18 7:56,0.33,301.8
12/23/18 8:56,0.67,132
12/23/18 9:56,1,137.6
12/23/18 10:56,1,216.2
12/23/18 11:56,1.67,178.3
12/23/18 12:56,2.67,172.7
12/23/18 13:56,4.01,147.4
12/23/18 14:56,4.01,151.6
12/23/18 15:56,5.01,179.7
12/23/18 16:56,6.35,165.7
12/23/18 17:56,6.68,193.7
12/23/18 18:56,6.35,157.2
12/23/18 19:56,6.01,136.2
12/23/18 20:56,3.34,129.2
12/23/18 21:56,1,315.9
12/23/18 22:56,0.67,308.9
12/23/18 23:56,0.67,91.3
12/24/18 0:56,0.67,322.9
12/24/18 1:56,0.33,54.8
12/24/18 2:56,0.33,136.2
12/24/18 3:56,0.67,44.9
12/24/18 4:56,0.33,289.2
12/24/18 5:56,0.33,158.6
12/24/18 6:56,0.67,308.9
12/24/18 7:56,0.33,286.4
12/24/18 8:56,0,355.2
12/24/18 9:56,0.67,153
12/24/18 10:56,0.67,186.7
12/24/18 11:56,2,165.7
12/24/18 12:56,3.67,155.8
12/24/18 13:56,4.34,155.8
12/24/18 14:56,4.01,179.7
12/24/18 15:56,5.34,209.2
12/24/18 16:56,5.68,183.9
12/24/18 17:56,7.35,188.1
12/24/18 18:56,6.35,157.2
12/24/18 19:56,5.34,139
12/24/18 20:56,3.01,124.9
12/24/18 21:56,1,342.6
12/24/18 22:56,1,71.6
12/24/18 23:56,0.67,196.5
12/25/18 0:56,1,139
12/25/18 1:56,0.67,99.7
12/25/18 2:56,0.33,2.8
12/25/18 3:56,0.33,271
12/25/18 4:56,0.33,252.7
12/25/18 5:56,0.33,237.3
12/25/18 6:56,0.33,258.3
12/25/18 7:56,0.33,74.4
12/25/18 8:56,0.67,216.2
12/25/18 9:56,0.33,317.3
12/25/18 10:56,1,167.1
12/25/18 11:56,1.34,160
12/25/18 12:56,2.34,168.5
12/25/18 13:56,3.01,174.1
12/25/18 14:56,3.01,164.3
12/25/18 15:56,4.34,183.9
12/25/18 16:56,8.35,202.2
12/25/18 17:56,7.35,189.5
12/25/18 18:56,6.68,162.9
12/25/18 19:56,5.68,130.6
12/25/18 20:56,2.67,126.4
12/25/18 21:56,0.67,345.4
12/25/18 22:56,0.67,66
12/25/18 23:56,1.67,294.8
12/26/18 0:56,0.67,64.6
12/26/18 1:56,0.67,57.6
12/26/18 2:56,0.33,91.3
12/26/18 3:56,1,25.3
12/26/18 4:56,0.67,313.1
12/26/18 5:56,1,234.5
12/26/18 6:56,0.33,147.4
12/26/18 7:56,0.33,349.6
12/26/18 8:56,0.33,127.8
12/26/18 9:56,0.67,127.8
12/26/18 10:56,1,160
12/26/18 11:56,1.67,154.4
12/26/18 12:56,3.67,183.9
12/26/18 13:56,5.34,196.5
12/26/18 14:56,5.68,210.6
12/26/18 15:56,6.68,199.4
12/26/18 16:56,7.68,212
12/26/18 17:56,6.68,199.4
12/26/18 18:56,6.35,158.6
12/26/18 19:56,6.35,130.6
12/26/18 20:56,3.34,129.2
12/26/18 21:56,0.67,299
12/26/18 22:56,0.67,51.9
12/26/18 23:56,0.67,342.6
12/27/18 0:56,1.34,67.4
12/27/18 1:56,0.67,113.7
12/27/18 2:56,0.33,78.6
12/27/18 3:56,0.33,75.8
12/27/18 4:56,1,313.1
12/27/18 5:56,0.33,249.9
12/27/18 6:56,0.33,304.7
12/27/18 7:56,0.67,102.5
12/27/18 8:56,0.33,59
12/27/18 9:56,1,143.2
12/27/18 10:56,0.67,168.5
12/27/18 11:56,1.34,193.7
12/27/18 12:56,2.34,171.3
12/27/18 13:56,3.67,181.1
12/27/18 14:56,3.34,188.1
12/27/18 15:56,6.35,164.3
12/27/18 16:56,7.35,130.6
12/27/18 17:56,8.35,134.8
12/27/18 18:56,7.68,146
12/27/18 19:56,4.34,189.5
12/27/18 20:56,3.34,213.4
12/27/18 21:56,0.67,22.5
12/27/18 22:56,0.67,49.1
12/27/18 23:56,1,108.1
12/28/18 0:56,1,61.8
12/28/18 1:56,0.33,311.7
12/28/18 2:56,0.67,99.7
12/28/18 3:56,0.67,181.1
12/28/18 4:56,0.67,346.8
12/28/18 5:56,0.67,81.4
12/28/18 6:56,0.33,49.1
12/28/18 7:56,0.33,5.6
12/28/18 8:56,1.34,140.4
12/28/18 9:56,0.67,200.8
12/28/18 10:56,0.67,174.1
12/28/18 11:56,1,185.3
12/28/18 12:56,1,179.7
12/28/18 13:56,2,176.9
12/28/18 14:56,4.01,176.9
12/28/18 15:56,5.68,176.9
12/28/18 16:56,7.01,140.4
12/28/18 17:56,7.35,150.2
12/28/18 18:56,5.34,162.9
12/28/18 19:56,4.01,210.6
12/28/18 20:56,3.01,172.7
12/28/18 21:56,1.67,117.9
12/28/18 22:56,0.67,327.1
12/28/18 23:56,0.67,355.2
12/29/18 0:56,0.67,190.9
12/29/18 1:56,0.67,294.8
12/29/18 2:56,0.67,213.4
12/29/18 3:56,0.33,2.8
12/29/18 4:56,0.33,189.5
12/29/18 5:56,0.33,33.7
12/29/18 6:56,0.33,282.2
12/29/18 7:56,0.67,122.1
12/29/18 8:56,0.33,265.3
12/29/18 9:56,0.33,126.4
12/29/18 10:56,1,162.9
12/29/18 11:56,1,196.5
12/29/18 12:56,1.34,158.6
12/29/18 13:56,2,189.5
12/29/18 14:56,6.68,183.9
12/29/18 15:56,7.35,157.2
12/29/18 16:56,6.35,154.4
12/29/18 17:56,6.01,151.6
12/29/18 18:56,7.68,139
12/29/18 19:56,6.68,164.3
12/29/18 20:56,3.67,176.9
12/29/18 21:56,0.67,176.9
12/29/18 22:56,1,327.1
12/29/18 23:56,1.67,94.1
12/30/18 0:56,1,71.6
12/30/18 1:56,1,165.7
12/30/18 2:56,1,106.7
12/30/18 3:56,0.67,283.6
12/30/18 4:56,0.67,334.1
12/30/18 5:56,0.33,292
12/30/18 6:56,0.33,75.8
12/30/18 7:56,0.33,331.3
12/30/18 8:56,1,123.5
12/30/18 9:56,0.67,143.2
12/30/18 10:56,1,237.3
12/30/18 11:56,1.67,158.6
12/30/18 12:56,1.67,134.8
12/30/18 13:56,3.34,167.1
12/30/18 14:56,3.67,155.8
12/30/18 15:56,6.68,126.4
12/30/18 16:56,5.34,154.4
12/30/18 17:56,8.02,141.8
12/30/18 18:56,7.68,132
12/30/18 19:56,4.68,151.6
12/30/18 20:56,2,213.4
12/30/18 21:56,1.34,105.3
12/30/18 22:56,1.34,39.3
12/30/18 23:56,1.34,89.9
12/31/18 0:56,3.01,105.3
12/31/18 1:56,1.34,103.9
12/31/18 2:56,0.67,164.3
12/31/18 3:56,0.67,245.7
12/31/18 4:56,1,355.2
12/31/18 5:56,0.67,188.1
12/31/18 6:56,0,57.6
12/31/18 7:56,0.33,15.4
12/31/18 8:56,0.67,130.6
12/31/18 9:56,0.33,154.4
12/31/18 10:56,0.67,172.7
12/31/18 11:56,2,189.5
12/31/18 12:56,2.67,182.5
12/31/18 13:56,3.67,207.8
12/31/18 14:56,5.01,203.6
12/31/18 15:56,6.35,198
12/31/18 16:56,8.35,129.2
12/31/18 17:56,8.35,130.6
12/31/18 18:56,8.02,137.6
12/31/18 19:56,6.68,139
12/31/18 20:56,3.01,137.6
12/31/18 21:56,0.67,64.6
12/31/18 22:56,1,77.2
12/31/18 23:56,1.67,109.5
1/1/19 0:56,0.67,96.9
1/1/19 1:56,0.67,8.4
1/1/19 2:56,0.67,141.8
1/1/19 3:56,0.33,169.9
1/1/19 4:56,0.67,348.2
1/1/19 5:56,0.33,46.3
1/1/19 6:56,0.33,1.4
1/1/19 7:56,0.33,327.1
1/1/19 8:56,1,26.7
1/1/19 9:56,1,137.6
1/1/19 10:56,1.34,162.9
1/1/19 11:56,1,169.9
1/1/19 12:56,2,137.6
1/1/19 13:56,4.01,181.1
1/1/19 14:56,5.34,210.6
1/1/19 15:56,6.01,200.8
1/1/19 16:56,5.34,175.5
1/1/19 17:56,6.68,141.8
1/1/19 18:56,6.35,136.2
1/1/19 19:56,5.68,139
1/1/19 20:56,3.67,141.8
1/1/19 21:56,0.67,2.8
1/1/19 22:56,0.67,64.6
1/1/19 23:56,0.67,322.9
1/2/19 0:56,0.67,308.9
1/2/19 1:56,0.33,185.3
1/2/19 2:56,0.33,154.4
1/2/19 3:56,0.67,123.5
1/2/19 4:56,0.67,217.6
1/2/19 5:56,0.33,321.5
1/2/19 6:56,0.33,140.4
1/2/19 7:56,0.33,306.1
1/2/19 8:56,0.33,292
1/2/19 9:56,1,144.6
1/2/19 10:56,0.67,141.8
1/2/19 11:56,1,188.1
1/2/19 12:56,2.34,161.5
1/2/19 13:56,4.34,198
1/2/19 14:56,5.68,224.6
1/2/19 15:56,4.68,185.3
1/2/19 16:56,5.68,134.8
1/2/19 17:56,7.01,129.2
1/2/19 18:56,6.68,136.2
1/2/19 19:56,6.68,133.4
1/2/19 20:56,4.68,144.6
1/2/19 21:56,1,133.4
1/2/19 22:56,0.33,64.6
1/2/19 23:56,0.67,88.4
1/3/19 0:56,0.67,96.9
1/3/19 1:56,0.33,110.9
1/3/19 2:56,0.67,339.7
1/3/19 3:56,0.67,181.1
1/3/19 4:56,0.33,248.5
1/3/19 5:56,0.67,219
1/3/19 6:56,0.33,322.9
1/3/19 7:56,0.67,117.9
1/3/19 8:56,0.67,151.6
1/3/19 9:56,1,124.9
1/3/19 10:56,1.34,158.6
1/3/19 11:56,2.34,181.1
1/3/19 12:56,3.34,155.8
1/3/19 13:56,4.34,199.4
1/3/19 14:56,5.34,213.4
1/3/19 15:56,7.01,196.5
1/3/19 16:56,8.02,188.1
1/3/19 17:56,7.68,141.8
1/3/19 18:56,7.68,132
1/3/19 19:56,5.68,133.4
1/3/19 20:56,3.01,132
1/3/19 21:56,0.67,188.1
1/3/19 22:56,0.67,341.2
1/3/19 23:56,1,59
1/4/19 0:56,0.67,126.4
1/4/19 1:56,1,9.8
1/4/19 2:56,1,174.1
1/4/19 3:56,0.67,19.7
1/4/19 4:56,0.33,353.8
1/4/19 5:56,0.67,195.1
1/4/19 6:56,0.33,334.1
1/4/19 7:56,0.33,346.8
1/4/19 8:56,0.67,126.4
1/4/19 9:56,0.33,137.6
1/4/19 10:56,1,174.1
1/4/19 11:56,2,172.7
1/4/19 12:56,2.34,164.3
1/4/19 13:56,3.67,175.5
1/4/19 14:56,3.34,195.1
1/4/19 15:56,7.01,151.6
1/4/19 16:56,7.01,139
1/4/19 17:56,7.68,144.6
1/4/19 18:56,8.02,148.8
1/4/19 19:56,6.68,172.7
1/4/19 20:56,4.34,213.4
1/4/19 21:56,1,186.7
1/4/19 22:56,0.67,265.3
1/4/19 23:56,1.67,186.7
1/5/19 0:56,0.67,320.1
1/5/19 1:56,1,116.5
1/5/19 2:56,1,117.9
1/5/19 3:56,0.33,251.3
1/5/19 4:56,0,233.1
1/5/19 5:56,0.33,252.7
1/5/19 6:56,0.33,301.8
1/5/19 7:56,0.33,230.2
1/5/19 8:56,0.33,161.5
1/5/19 9:56,0.67,148.8
1/5/19 10:56,1,161.5
1/5/19 11:56,1.67,148.8
1/5/19 12:56,2.67,161.5
1/5/19 13:56,3.67,196.5
1/5/19 14:56,5.01,217.6
1/5/19 15:56,6.68,213.4
1/5/19 16:56,6.68,205
1/5/19 17:56,7.68,207.8
1/5/19 18:56,7.68,200.8
1/5/19 19:56,7.01,196.5
1/5/19 20:56,5.01,207.8
1/5/19 21:56,3.67,189.5
1/5/19 22:56,1.67,147.4
1/5/19 23:56,1.67,51.9
1/6/19 0:56,1.67,95.5
1/6/19 1:56,0.67,11.2
1/6/19 2:56,0.33,327.1
1/6/19 3:56,0.67,172.7
1/6/19 4:56,0.33,240.1
1/6/19 5:56,0.67,96.9
1/6/19 6:56,0.67,307.5
1/6/19 7:56,1.34,143.2
1/6/19 8:56,1,175.5
1/6/19 9:56,1,144.6
1/6/19 10:56,2,147.4
1/6/19 11:56,5.01,186.7
1/6/19 12:56,7.01,219
1/6/19 13:56,7.35,234.5
1/6/19 14:56,8.02,217.6
1/6/19 15:56,9.02,199.4
1/6/19 16:56,9.02,203.6
1/6/19 17:56,8.68,195.1
1/6/19 18:56,8.02,192.3
1/6/19 19:56,8.02,200.8
1/6/19 20:56,6.01,200.8
1/6/19 21:56,3.67,196.5
1/6/19 22:56,2.34,183.9
1/6/19 23:56,1.34,279.4
1/7/19 0:56,1.34,124.9
1/7/19 1:56,1.34,106.7
1/7/19 2:56,0.67,294.8
1/7/19 3:56,0.67,331.3
1/7/19 4:56,1,2.8
1/7/19 5:56,0.33,214.8
1/7/19 6:56,0.67,331.3
1/7/19 7:56,0.33,186.7
1/7/19 8:56,0.67,127.8
1/7/19 9:56,1.34,140.4
1/7/19 10:56,2.34,141.8
1/7/19 11:56,6.01,221.8
1/7/19 12:56,6.35,214.8
1/7/19 13:56,7.01,227.4
1/7/19 14:56,8.35,223.2
1/7/19 15:56,9.02,199.4
1/7/19 16:56,9.35,195.1
1/7/19 17:56,9.35,202.2
1/7/19 18:56,9.35,198
1/7/19 19:56,7.35,206.4
1/7/19 20:56,4.01,198
1/7/19 21:56,1.34,192.3
1/7/19 22:56,1.67,247.1
1/7/19 23:56,2,251.3
1/8/19 0:56,2,252.7
1/8/19 1:56,1.67,157.2
1/8/19 2:56,1.67,99.7
1/8/19 3:56,2,110.9
1/8/19 4:56,1,266.7
1/8/19 5:56,0.67,341.2
1/8/19 6:56,0.67,146
1/8/19 7:56,0.33,0
1/8/19 8:56,0.67,101.1
1/8/19 9:56,1,143.2
1/8/19 10:56,1.67,132
1/8/19 11:56,3.67,189.5
1/8/19 12:56,6.35,205
1/8/19 13:56,7.35,209.2
1/8/19 14:56,7.01,228.8
1/8/19 15:56,8.68,200.8
1/8/19 16:56,9.68,188.1
1/8/19 17:56,9.35,192.3
1/8/19 18:56,8.35,185.3
1/8/19 19:56,6.01,175.5
1/8/19 20:56,4.68,182.5
1/8/19 21:56,2,206.4
1/8/19 22:56,1.34,94.1
1/8/19 23:56,1.34,105.3
1/9/19 0:56,1.34,120.7
1/9/19 1:56,1,67.4
1/9/19 2:56,1,32.3
1/9/19 3:56,0.67,235.9
